year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
2003,3,2,5,5,7,-0.031509862107710396,2.5916909851944276,1206000.0,2.5916909851921277,0.11342632878172057,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7960977424403608,0.715234257821792
1956,0,0,0,0,10,-0.027115421797968154,-1.603662333528294,330000.0,-1.6036623335305937,-0.9239376992199547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1973,2,1,3,2,7,-0.032287757386217225,0.2941449526634271,415000.0,0.29414495266112733,-0.3113970050747835,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1982,0,2,1,1,2,-0.03465089036161811,-0.9802602410229895,200000.0,-0.9802602410252892,1.853186184388458,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1949,0,0,0,0,9,-0.022283636929261677,-1.603662333528294,1900000.0,-1.6036623335305937,-0.9239376992199547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1967,0,1,3,2,7,-0.03297867453859588,-0.10369027583614134,359900.0,-0.10369027583844106,-0.2596568634791237,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7960977424403608,0.715234257821792
1981,0,1,1,1,2,-0.03463071361762599,-0.9136371166331095,186000.0,-0.9136371166354093,1.8470888814655422,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1930,1,1,2,1,7,-0.033057472903646176,-0.13414656127151497,675000.0,-0.13414656127381472,-0.24430272775389358,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1980,2,1,3,2,7,-0.031509862107710396,0.40454898736665657,525000.0,0.40454898736435685,-0.42737733191425253,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7960977424403608,0.715234257821792
1955,2,1,4,3,7,-0.03174734783767165,0.9660867500813585,1038712.0,0.9660867500790586,-0.2396640295242308,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.7960977424403608,0.715234257821792
2005,3,2,4,4,7,-0.03241427102422184,1.380101880218469,690000.0,1.3801018802161693,0.08943033684205574,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1993,2,1,3,2,7,-0.033328222995324154,-0.3187877917234678,498000.0,-0.31878779172576754,-0.22295329410293516,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.7960977424403608,0.715234257821792
1993,2,1,3,2,7,-0.03355507503588416,-0.033260115766839744,500000.0,-0.03326011576913948,0.08461472616230277,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7960977424403608,0.715234257821792
1979,2,1,2,2,7,-0.032649302825859726,-0.5034290221754206,340000.0,-0.5034290221777203,-0.510095851621603,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02769874725439259,0.715234257821792
1956,0,1,4,2,7,-0.03295767981849598,-0.2607304976122868,345000.0,-0.2607304976145865,-0.3358534430219656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1967,0,1,2,1,1,-0.034835480303275705,-0.8727114830793262,28000.0,-0.8727114830816259,0.014993478377828927,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
2005,3,1,4,4,7,-0.030916011453455967,2.217649729691245,1010000.0,2.217649729688945,-0.12222212857545416,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7960977424403608,0.715234257821792
2019,3,2,5,4,7,-0.033267420104645215,1.3325139342256977,825000.0,1.332513934223398,0.6158272275543952,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1956,0,1,5,2,7,-0.03281507931703819,0.4473781387601508,432000.0,0.44737813875785104,-0.08915836592118564,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1986,2,1,3,3,7,-0.03274282476085021,1.0612626420669011,745000.0,1.0612626420646014,0.12324454386493136,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.7960977424403608,0.715234257821792
1961,2,1,3,3,7,-0.03008467506924029,0.4921108079933559,700000.0,0.4921108079910561,-0.5611838125054137,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.7960977424403608,0.715234257821792
2000,2,1,2,3,6,-0.0345450987850108,-0.25406818517329877,436000.0,-0.2540681851755985,2.897873645122526,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1996,2,1,4,3,7,-0.008706051516080913,0.4292947192828977,625600.0,0.429294719280598,-0.859959307508101,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1943,2,1,3,2,7,-0.03264057774737665,0.10284140977248629,827522.0,0.10284140977018656,-0.284604832218714,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1996,0,2,2,1,2,-0.034530102556368014,-0.6338199941956141,255000.0,-0.6338199941979138,1.6876149367093671,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.7960977424403608,0.715234257821792
2004,1,1,2,2,1,-0.03213479585406078,2.539344244602379,120000.0,2.539344244600079,0.33753196019952353,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
2011,3,1,4,2,7,-0.03239791150206607,0.46736507607711475,448000.0,0.46736507607481503,-0.22528073192560888,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7960977424403608,0.715234257821792
1999,1,2,1,1,2,-0.03458354366207686,-0.7870531802923378,271500.0,-0.7870531802946376,1.7414349615911295,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.027183771582398673,0.715234257821792
1958,1,1,3,2,7,-0.032349378253003956,-0.19410737322240687,350000.0,-0.19410737322470661,-0.45770997764422944,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7960977424403608,0.715234257821792
2001,2,1,3,2,7,-0.0336087888002956,-0.15508525750833438,470000.0,-0.15508525751063412,0.047111605011115235,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.7960977424403608,0.715234257821792
2020,2,2,5,5,7,-0.03319952808769877,1.2801671936336492,1090000.0,1.2801671936313495,0.5256149709288428,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
2011,3,2,4,5,7,-0.033055564292728004,1.821718019031387,755000.0,1.8217180190290874,0.6585645029815358,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1955,0,1,3,2,7,-0.03162874130204232,-0.04848825848452657,390000.0,-0.04848825848682631,-0.5251420382759326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7960977424403608,0.715234257821792
1957,0,1,3,2,7,-0.0328925143885755,-0.5053325400151314,349900.0,-0.5053325400174312,-0.4590986406471889,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7960977424403608,0.715234257821792
1956,3,0,4,0,10,-0.030425498447485485,0.4825932187948016,875000.0,0.48259321879250183,-0.5349232495572931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7960977424403608,0.715234257821792
1990,2,2,4,3,7,-0.03326087629578291,0.20372785527716153,515000.0,0.20372785527486179,0.019939724160977498,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
2017,1,2,2,3,4,-0.03464652782237657,-0.5414993789696376,460000.0,-0.5414993789719375,3.6985267754733946,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.34338867151523617,0.2697107295477478
1974,2,2,4,3,7,-0.03285434217021204,0.15233287360496847,513000.0,0.15233287360266876,-0.19507856787321537,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1989,2,1,3,2,7,-0.033546895274806275,-0.38160388043392596,465000.0,-0.3816038804362257,-0.14408257778468578,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1990,2,1,2,2,7,-0.03344464826133271,-0.6100260211992284,313000.0,-0.6100260212015282,-0.3364648536178132,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.02809440291477749,0.2697107295477478
2021,2,2,3,3,4,-0.034835480303275705,-0.1741204359054429,430000.0,-0.17412043590774265,0.014993478377828927,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1942,1,1,2,1,7,-0.03305392834051243,-0.5281747540916617,315000.0,-0.5281747540939614,-0.42752608312860585,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1940,2,1,3,1,7,-0.0334102932648056,-0.374941567994938,415000.0,-0.3749415679972377,-0.2149864627186591,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1989,2,1,3,2,7,-0.033291414070473674,-0.43109534426640816,472000.0,-0.4310953442687079,-0.29947461694948674,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02809440291477749,0.2697107295477478
1979,2,1,4,2,7,-0.03314526900588214,-0.10178675799643047,500100.0,-0.10178675799873022,-0.19325641287552606,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1968,2,1,4,2,7,-0.03252660640969146,-0.08751037419859907,530000.0,-0.08751037420089881,-0.3839578558148386,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1948,2,1,3,2,7,-0.03314526900588214,-0.3378229701205763,785000.0,-0.33782297012287604,-0.3080909876622296,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
2019,2,2,4,3,7,-0.033944704321894066,0.4407158263211628,610000.0,0.4407158263188631,0.9633050465574213,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.34338867151523617,0.2697107295477478
2002,2,2,4,3,7,-0.03326087629578291,0.5197118166691632,575000.0,0.5197118166668635,0.18495673551562192,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1979,0,0,2,2,1,-0.034835480303275705,-0.5072360578548423,117777.0,-0.507236057857142,0.014993478377828927,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1952,2,1,3,2,7,-0.033291414070473674,-0.5072360578548423,595000.0,-0.507236057857142,-0.34002416774627037,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
2019,1,2,1,1,4,-0.034835480303275705,-1.0078612496987969,343000.0,-1.0078612497010966,0.014993478377828927,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.34338867151523617,0.2697107295477478
1963,2,1,3,2,7,-0.033291414070473674,-0.21885310513864797,375000.0,-0.21885310514094772,-0.1864427441034523,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.34338867151523617,0.2697107295477478
1985,2,1,3,2,7,-0.03317280753484435,-0.23979180137546738,468000.0,-0.2397918013777671,-0.24940750872632536,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
2016,2,3,2,3,4,-0.034835480303275705,-0.22266014081806967,490000.0,-0.22266014082036942,0.014993478377828927,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.34338867151523617,0.2697107295477478
1960,2,1,3,2,7,-0.03257895688058992,-0.5643415930461679,395000.0,-0.5643415930484676,-0.5451945565044115,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0.34338867151523617,0.2697107295477478
1986,0,2,1,1,4,-0.034835480303275705,-0.8327376084453982,230000.0,-0.8327376084476981,0.014993478377828927,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1975,3,1,5,4,9,-0.032460077686258,0.6301158513723928,775000.0,0.630115851370093,-0.15065579902101942,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1978,2,1,4,2,7,-0.03309073726536291,-0.2921385419675158,355000.0,-0.2921385419698156,-0.3058078307024287,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1976,0,1,1,1,4,-0.0341691024341307,-0.8850843490374467,245000.0,-0.8850843490397465,-0.03721388501961591,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1972,2,1,4,2,7,-0.03285434217021204,-0.5196089238129629,454000.0,-0.5196089238152626,-0.47398076122324134,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.34338867151523617,0.2697107295477478
1989,2,1,3,2,7,-0.03317280753484435,-0.452985799423083,445000.0,-0.4529857994253827,-0.3548469802340525,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1989,2,1,3,2,7,-0.033263057565403674,-0.42824006750684185,412000.0,-0.4282400675091416,-0.30924277310954335,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.02809440291477749,0.2697107295477478
2004,2,1,2,2,7,-0.03326060363708031,0.12378010600930568,527000.0,0.12378010600700595,-0.021967753140559095,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.34338867151523617,0.2697107295477478
2002,3,2,5,3,7,-0.03275700301338521,2.29569396111939,900000.0,2.29569396111709,0.6187665165521741,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1978,2,1,4,2,7,-0.032436356379132135,-0.10083499907657505,505000.0,-0.10083499907887479,-0.4088378361245869,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.34338867151523617,0.2697107295477478
1985,2,1,3,2,7,-0.03348500174931695,-0.5272229951718063,392000.0,-0.527222995174106,-0.26849172690662926,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34338867151523617,0.2697107295477478
1998,0,0,3,2,1,-0.034835480303275705,-0.7556451359371087,122000.0,-0.7556451359394084,0.014993478377828927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.026059899191604372,0.2697107295477478
1972,2,1,2,1,7,-0.03424162964902128,-0.5833767714432765,527500.0,-0.5833767714455762,0.48885854622232666,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34338867151523617,0.2697107295477478
1950,2,2,4,2,7,-0.03320007340510396,0.09142030273422116,689000.0,0.09142030273192144,-0.07162280034772056,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.34338867151523617,0.2697107295477478
1937,1,2,4,4,7,-0.032103712761964824,1.9920828656855087,1450000.0,1.9920828656832088,0.15844339804616184,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8338494238105482,0.8299068914787171
1952,0,0,4,2,7,-0.03313136341204973,0.1951620249984627,492450.0,0.19516202499616295,-0.05592833792689262,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1952,1,1,2,1,7,-0.032828712252168,-0.7546933770172533,450000.0,-0.754693377019553,-0.5760575383900131,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.8338494238105482,0.8299068914787171
1997,0,1,2,2,4,-0.034835480303275705,-0.6490481369133009,318000.0,-0.6490481369156006,0.014993478377828927,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1972,2,2,4,3,7,-0.032501521809052615,1.0174817317535514,570000.0,1.0174817317512517,-0.00044643115532332826,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8338494238105482,0.8299068914787171
1967,2,1,4,3,7,-0.03217978453998915,1.6170898512624703,675000.0,1.6170898512601706,0.0733352053653078,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0.8338494238105482,0.8299068914787171
1905,1,2,2,2,4,-0.022958467218187163,-0.2626340154519976,496000.0,-0.2626340154542973,-0.8310911549182675,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1956,0,0,0,0,10,-0.032222591956296745,-1.603662333528294,750000.0,-1.6036623335305937,-0.9239376992199547,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.8338494238105482,0.8299068914787171
1895,2,2,4,4,7,-0.033971152216045894,1.5428526555137472,1250000.0,1.5428526555114472,2.0696101831624825,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1949,0,1,2,1,7,-0.03333585743899685,-0.8517727868425068,360000.0,-0.8517727868448065,-0.5116436904287576,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
2000,2,2,3,3,7,-0.03323088383849733,0.23418414071253518,480000.0,0.23418414071023547,0.017905115136843546,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
2003,1,1,2,2,4,-0.034835480303275705,-0.6338199941956141,368000.0,-0.6338199941979138,0.014993478377828927,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1931,0,1,1,1,4,-0.034835480303275705,-0.9241064647515193,310000.0,-0.924106464753819,0.014993478377828927,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1984,1,1,2,2,4,-0.034835480303275705,-0.6909255293869396,395000.0,-0.6909255293892395,0.014993478377828927,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8338494238105482,0.8299068914787171
1955,2,1,3,2,7,-0.0325942257679353,-0.029453080087418038,522500.0,-0.02945308008971777,-0.34636546139718216,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1896,1,1,1,1,4,-0.034835480303275705,-0.9735979285840014,415000.0,-0.9735979285863012,0.014993478377828927,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1925,0,1,3,2,7,-0.03317280753484435,0.07714391893638976,487000.0,0.07714391893409003,-0.09266043724385599,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1936,0,1,1,1,4,-0.034547552713334165,-1.0421245708135922,345000.0,-1.042124570815892,0.6797903149335678,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1971,2,1,3,3,4,-0.034835480303275705,0.802384215866225,1500000.0,0.8023842158639253,0.014993478377828927,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
1951,1,1,2,1,7,-0.032790540033804536,-0.8451104744035188,419000.0,-0.8451104744058185,-0.6189097182011846,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8338494238105482,0.8299068914787171
1999,1,1,2,2,4,-0.034835480303275705,-0.6128812979587946,555000.0,-0.6128812979610944,0.014993478377828927,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8338494238105482,0.8299068914787171
1962,1,1,5,2,7,-0.03276327416354492,0.3265047559385116,428000.0,0.32650475593621187,-0.15799376616582206,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0.8338494238105482,0.8299068914787171
2015,0,3,1,1,4,-0.034835480303275705,-0.863193893880772,225000.0,-0.8631938938830717,0.014993478377828927,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8338494238105482,0.8299068914787171
