baths,type,lot_sqft,sqft,garage_2_or_more,community_security_features,farm,open_floor_plan,encoded_city,encoded_state,sold_price
2,7,-0.033785584584366,-0.0640040191274966,1,1,0,1,0.3607212531698313,0.3718515768298078,490000.0
0,10,-0.033785584584366,-1.6072670025790852,0,0,0,0,0.3607212531698313,0.3718515768298078,50000.0
1,7,-0.0325987058609516,-0.9765836780725538,0,0,0,0,0.3607212531698313,0.3718515768298078,250000.0
1,7,-0.0335479908637927,-0.1003160893263575,0,1,0,0,0.3607212531698313,0.3718515768298078,505000.0
2,7,-0.0331921452226588,0.1586463060392031,1,1,0,0,0.3607212531698313,0.3718515768298078,515000.0
2,7,-0.030462269664833,-0.3573673231025045,0,0,0,0,0.3607212531698313,0.3718515768298078,300000.0
1,7,-0.0348536664474938,-0.8437579476082994,0,0,0,0,0.0168330173380246,0.0271475778839264,1048000.0
2,7,-0.0348536664474938,1.2059628570379282,0,0,0,0,0.0168330173380246,0.0271475778839264,1100000.0
2,7,-0.0325453017677952,-0.1920518456182167,0,0,0,1,0.0169131521187951,-0.1078653478950972,295000.0
2,4,0.01283155675349,-0.289521086678317,0,1,0,0,0.0169131521187951,-0.1078653478950972,320000.0
2,7,-0.0325987058609516,-0.6497750462828056,0,0,0,0,0.0169131521187951,-0.1078653478950972,245000.0
4,6,-0.0340289001720633,0.1013114583567911,0,0,0,0,-0.0117707667129964,-0.1078653478950972,315000.0
2,7,-0.0325131503239561,-0.5981736833686347,0,1,1,0,-0.0117707667129964,-0.1078653478950972,279000.0
1,7,-0.0329785288500332,-0.4366805290631744,0,0,0,0,0.0169131521187951,-0.1078653478950972,441000.0
2,7,-0.0334708818925516,-0.4261691403213989,0,0,0,0,0.0169131521187951,-0.1078653478950972,315000.0
2,7,-0.0311851322114855,-0.3258331568771779,0,0,0,0,-0.0117707667129964,-0.1078653478950972,240000.0
0,10,0.0008714921152262,-1.6072670025790852,0,0,0,0,-0.0117707667129964,-0.1078653478950972,155000.0
2,7,-0.0240529610764771,-0.3344333840295397,0,0,0,0,0.0169131521187951,-0.1078653478950972,306000.0
3,7,-0.0299873546935494,1.848113151080942,1,1,0,1,0.0169131521187951,-0.1078653478950972,515000.0
2,7,-0.0341283516720739,-0.3239219952877642,0,1,0,0,0.0169131521187951,-0.1078653478950972,102000.0
2,7,-0.0317096366978429,-0.3726566158178144,0,0,0,0,0.0169131521187951,-0.1078653478950972,288000.0
0,10,-0.0329226725281095,-1.6072670025790852,0,0,0,0,-0.0117707667129964,-0.1078653478950972,159000.0
3,7,-0.0341046467939891,0.3038945868346467,0,1,0,0,0.0169131521187951,-0.1078653478950972,524950.0
3,6,-0.0339041089747896,0.915466295447041,1,1,0,0,-0.0117707667129964,-0.1078653478950972,545900.0
1,7,-0.0327409351294599,-0.781645195952353,0,1,0,0,-0.0264802681006141,-0.1078653478950972,120000.0
2,7,-0.0327172302513752,-0.23983088535356,0,0,0,0,-0.0117707667129964,-0.1078653478950972,389500.0
1,7,-0.0328098700048098,-0.3764789389966418,0,0,1,0,0.0169131521187951,-0.1078653478950972,160000.0
2,7,-0.0294748388811659,-0.1710290681346656,0,0,0,0,0.0169131521187951,-0.1078653478950972,292500.0
3,6,-0.0340880261323435,0.4328979941200736,1,1,0,0,0.0169131521187951,-0.1078653478950972,485000.0
2,7,-0.0328512854239923,0.0888889080256018,0,0,1,0,0.0169131521187951,-0.1078653478950972,705000.0
2,7,-0.0317796614526449,0.1013114583567911,0,1,0,0,0.0129710455968991,-0.1078653478950972,332000.0
2,7,-0.0278593650631851,-0.1958741687970442,0,0,0,0,0.0169131521187951,-0.1078653478950972,371500.0
3,7,-0.0330828848075786,0.3077169100134742,0,0,0,0,0.0169131521187951,-0.1078653478950972,555000.0
5,7,-0.0325510236349191,1.6025288868412777,0,0,0,0,0.0169131521187951,-0.1078653478950972,1410000.0
2,7,-0.0316502382676996,-0.2235860118435433,0,1,0,0,-0.0117707667129964,-0.1078653478950972,375000.0
1,7,-0.0308183877758299,-0.3726566158178144,0,0,1,0,-0.0117707667129964,-0.1078653478950972,239900.0
1,7,-0.0344395122556688,-0.1165609628363743,0,0,0,0,0.0169131521187951,-0.1078653478950972,299000.0
2,7,-0.0166589464030846,-0.2904766674730239,0,1,0,1,-0.0117707667129964,-0.1078653478950972,330000.0
5,7,-0.0340869362528914,1.1495835901502232,0,0,0,0,0.0169131521187951,-0.1078653478950972,759000.0
2,6,-0.0342209914255084,0.6029913755778957,0,0,0,0,0.0169131521187951,-0.1078653478950972,505000.0
4,7,-0.0297500334428391,0.7530175603468737,0,0,0,0,0.0169131521187951,-0.1078653478950972,575000.0
2,7,-0.0290307130044061,-0.1394949019093391,0,0,0,0,0.0169131521187951,-0.1078653478950972,450000.0
3,7,-0.0315755815252259,0.3574071113382312,0,0,0,0,-0.0117707667129964,-0.1078653478950972,340000.0
3,7,-0.0309489008402274,0.1930472146486502,0,1,0,0,-0.0117707667129964,-0.1078653478950972,475000.0
3,7,-0.0337392647076488,0.81513031200282,1,1,0,0,0.0169131521187951,-0.1078653478950972,730000.0
3,7,-0.0246927203149016,0.0439766106743791,0,0,0,0,-0.0117707667129964,-0.1078653478950972,340000.0
3,7,-0.029176756850997,0.701416197432703,0,0,0,0,0.0169131521187951,-0.1078653478950972,376500.0
3,7,-0.0314259955704154,0.701416197432703,0,0,0,0,-0.0117707667129964,-0.1078653478950972,387900.0
3,7,-0.0348536664474938,0.666059708028549,0,1,0,0,0.0169131521187951,-0.1078653478950972,699000.0
1,7,-0.0331504573336133,-0.8590472403236092,0,0,1,0,0.0169131521187951,-0.1078653478950972,239000.0
3,7,-0.0328597319897466,1.7372657788949455,0,0,0,0,-0.5865322348698783,-0.5776489623582272,115000.0
3,7,-0.0324799090006649,0.3707852424641273,1,0,0,0,-0.5865322348698783,-0.5776489623582272,290000.0
1,6,-0.0343632206940168,-1.6072670025790852,0,0,0,0,-0.8920467622974686,-0.7345635250126081,145000.0
1,6,-0.0344975483364969,-0.5007044423085344,0,0,0,0,0.0103628492799136,-0.7345635250126081,142000.0
2,6,-0.0343634931638798,-0.0477591456174799,0,0,0,0,-0.8920467622974686,-0.7345635250126081,220000.0
2,6,-0.0339705916213721,0.3191838795499566,0,0,0,0,-0.8920467622974686,-0.7345635250126081,188000.0
2,6,-0.0342814797351039,-0.1920518456182167,0,0,0,0,0.0103628492799136,-0.7345635250126081,285000.0
1,6,-0.0344144450282688,-0.0391589184651181,0,0,0,0,-0.8920467622974686,-0.7345635250126081,105000.0
1,6,-0.0344367875570383,-0.3946349740960723,0,0,0,0,-0.8920467622974686,-0.7345635250126081,150000.0
1,7,-0.0340359843885024,-0.2675427284000591,0,0,0,0,0.0103628492799136,-0.7345635250126081,275000.0
2,6,-0.0337973007884769,0.2685380974304927,0,0,0,0,-0.8920467622974686,-0.7345635250126081,200000.0
2,4,-0.0348536664474938,-0.0735598270745653,0,0,0,0,-0.0264802681006141,-0.7345635250126081,360000.0
0,9,-0.0332133978719761,0.4529651908089178,0,0,0,0,-0.8920467622974686,-0.7345635250126081,240000.0
2,7,-0.0343087267214082,-0.3841235853542968,0,0,0,1,-0.8920467622974686,-0.7345635250126081,280000.0
2,7,-0.0327553760322012,-0.0630484383327898,0,0,0,0,0.0103628492799136,-0.7345635250126081,465000.0
0,9,-0.0341768513076955,0.8504868014069741,0,0,0,0,-0.8920467622974686,-0.7345635250126081,210000.0
1,7,-0.0344689390008774,-0.5551725476068258,0,0,0,0,-0.8920467622974686,-0.7345635250126081,140000.0
3,4,-0.0348536664474938,0.0611770649791027,0,0,0,0,0.0103628492799136,-0.7345635250126081,400000.0
3,6,-0.0348536664474938,0.4147419590206431,0,0,0,1,0.0165357713605431,-0.7345635250126081,685000.0
2,7,-0.0341414302254999,-0.439547271447295,0,0,0,0,-0.8920467622974686,-0.7345635250126081,200000.0
0,9,-0.0348536664474938,0.637392284187343,1,0,0,0,-0.8920467622974686,-0.7345635250126081,359000.0
1,6,-0.0341831181145455,-0.2885655058836102,0,0,0,0,-0.8920467622974686,-0.7345635250126081,295000.0
4,4,-0.0348536664474938,-1.6072670025790852,1,0,0,1,-0.8920467622974686,-0.7345635250126081,400000.0
2,7,-0.0337095654925771,0.2121588305427875,1,0,0,0,-0.8920467622974686,-0.7345635250126081,250000.0
0,9,-0.0341449723337195,1.015802278891262,0,0,0,0,-0.8920467622974686,-0.7345635250126081,221000.0
2,6,-0.0344144450282688,-0.3095882833671612,0,0,0,0,-0.8920467622974686,-0.7345635250126081,220000.0
1,7,-0.0342602270857866,-0.2923878290624376,0,0,0,0,-0.8920467622974686,-0.7345635250126081,153000.0
2,6,-0.0344572227967665,-0.3459003535660221,0,0,0,0,-0.8920467622974686,-0.7345635250126081,120000.0
1,6,-0.0345130791186903,-0.5293718661497404,0,0,0,0,-0.8920467622974686,-0.7345635250126081,147000.0
1,6,-0.0342814797351039,-0.3688342926389869,0,0,0,0,-0.8920467622974686,-0.7345635250126081,200000.0
2,7,-0.0332193922089631,-0.5905290370109798,0,0,0,0,0.0103628492799136,-0.7345635250126081,345000.0
1,6,-0.0343291619611364,-0.8045791350253179,0,0,0,0,-0.8920467622974686,-0.7345635250126081,106000.0
3,6,-0.0338686878925941,0.8848877100164212,0,0,0,0,0.0165357713605431,-0.7345635250126081,762000.0
3,9,-0.033785584584366,0.265671355046372,1,0,0,0,-0.8920467622974686,-0.7345635250126081,275000.0
0,10,-0.0336844982651772,-1.6072670025790852,0,0,0,0,-0.8920467622974686,-0.7345635250126081,90000.0
2,7,-0.0315840280909802,-0.0018912674715503,0,0,0,0,0.0103628492799136,-0.7345635250126081,497000.0
2,7,-0.0337746857898443,-0.1777181336976137,0,0,0,0,-0.8920467622974686,-0.7345635250126081,300000.0
1,8,-0.0343087267214082,-1.6072670025790852,0,0,0,0,-0.8920467622974686,-0.7345635250126081,220000.0
2,6,-0.0341043743241261,0.137623528555652,0,0,0,0,-0.8920467622974686,-0.7345635250126081,245000.0
1,6,-0.0342997352159278,0.1357123669662383,0,0,0,0,-0.8920467622974686,-0.7345635250126081,150000.0
3,7,-0.0145579312891615,1.2976986133297874,1,1,0,0,0.0522719086447038,0.0637219316788666,667500.0
3,7,-0.0342959206378452,-0.5064379270767756,0,1,0,0,0.5317430261189682,0.5361112834771288,395000.0
1,4,-0.0346626650735008,-0.9383604462842792,0,1,0,0,0.0167813828736293,0.5361112834771288,136000.0
2,6,-0.0339872122830177,-0.1022272509157713,0,1,0,0,0.5317430261189682,0.5361112834771288,225000.0
1,4,-0.0345449580926663,-0.5255495429709129,0,1,0,0,0.5317430261189682,0.5361112834771288,232000.0
3,6,-0.0343790239460733,-0.5723730019115494,1,1,0,0,-0.5012461312252986,-0.4921605451412505,200000.0
0,10,0.2338555675455918,-1.6072670025790852,0,0,0,0,0.0522719086447038,0.0637219316788666,243000.0
1,6,-0.0344062709323775,-0.6469083038986849,0,0,0,0,-0.8920467622974686,-0.7345635250126081,127000.0
3,7,-0.0335479908637927,-0.1089163164787193,0,0,0,1,0.0169131521187951,-0.1078653478950972,335000.0
3,7,-0.0316491483882474,0.6068136987567232,1,0,0,0,0.3607212531698313,0.3718515768298078,640000.0
1,7,-0.0348536664474938,-1.0415631721126206,0,0,0,0,0.0168330173380246,0.0271475778839264,880000.0
3,9,-0.0336667877240794,0.7893296305457347,1,0,0,0,0.8297515957477136,0.8098667034269715,475000.0
2,7,-0.0348536664474938,-0.3564117423077976,0,0,0,0,0.0128159832061322,-0.0704575039961242,310000.0
2,7,-0.0335482633336558,-0.4567477257520186,1,0,0,0,-0.0414488179193278,-0.0312725120924586,400000.0
2,7,-0.0336667877240794,0.4720768067030551,0,0,0,0,-1.5107267807452698,-1.506925443299911,132000.0
2,7,-0.0331921452226588,-0.2426976277376806,0,0,0,0,0.0121817418559459,-0.645578266383981,220000.0
2,7,-0.0328360271116619,0.3784298888217822,0,0,0,0,-0.3076853382013672,-0.2981405920216036,258000.0
2,1,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,12900.0
2,7,-0.0330733483623721,0.4529651908089178,0,0,1,0,0.8297515957477136,0.8098667034269715,370000.0
1,7,-0.0305807940552566,-0.4433695946261224,1,0,0,0,-0.0414488179193278,-0.0312725120924586,380000.0
2,7,-0.0325987058609516,-0.2942989906518514,0,0,0,0,-0.5489043841176359,-0.5399318517549423,235000.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0182794978302081,-0.0704575039961242,494800.0
2,4,-0.0348536664474938,-0.3975017164801929,0,0,0,0,0.5204545556200496,0.5319637946445283,280000.0
3,6,-0.0336667877240794,0.5991690523990683,1,0,0,0,0.5204545556200496,0.5319637946445283,421480.0
1,7,-0.033085337036346,-0.7118877979387518,0,0,0,0,-0.4437354739846774,-0.4380977210134676,130000.0
4,7,-0.0221541186009318,2.3536153914808744,1,1,0,0,0.0246943744795631,-0.4380977210134676,1222000.0
1,7,-0.0329545515020855,-0.7195324442964067,0,0,0,0,-0.4437354739846774,-0.4380977210134676,95000.0
1,7,-0.0286819515797113,-0.6134629760839446,0,0,0,0,-0.7126202182246925,-0.645578266383981,275000.0
2,7,-0.0316491483882474,-0.1949185880023373,1,1,0,0,-0.9669328739251652,-0.9589519783417656,129900.0
2,7,-0.0330733483623721,-0.2799652787312484,0,0,0,0,-0.9669328739251652,-0.9589519783417656,88500.0
4,7,-0.032123790889668,1.6589081537289827,1,0,0,0,-0.3076853382013672,-0.2981405920216036,435000.0
2,7,-0.0339041089747896,0.2685380974304927,0,0,0,0,-0.3076853382013672,-0.2981405920216036,259900.0
2,7,-0.0334768762295385,0.1166007510721009,0,1,0,0,-0.1418994350898607,-0.1013762853771437,370000.0
4,7,-0.0306047714032044,1.928381937836319,1,0,0,0,0.0135912156611763,-0.1013762853771437,675000.0
2,4,-0.0340229058350763,-0.1700734873399588,1,0,0,0,-0.6804017036708362,-0.6863101894645225,163000.0
2,7,0.0482278441915174,0.6020357947831889,1,1,1,0,-0.6804017036708362,-0.6863101894645225,655000.0
3,7,-0.0302249484141227,1.699042547106671,1,0,0,0,-0.6804017036708362,-0.6863101894645225,340000.0
2,7,-0.0324799090006649,-0.1385393211146322,1,0,0,0,-0.6093746223290184,-0.6156115897654246,75000.0
2,7,-0.0322425877499546,-0.5637727747591876,0,1,0,0,-0.0264802681006141,-0.6156115897654246,148000.0
0,10,-0.0111160919792049,-1.6072670025790852,0,0,0,0,-0.6093746223290184,-0.6156115897654246,105000.0
2,4,-0.0345806516447249,-0.6488194654880987,1,1,0,0,0.5317430261189682,0.5361112834771288,388000.0
3,7,-0.0334267417747387,0.7319947828633226,1,1,0,0,0.0522719086447038,0.0637219316788666,575000.0
2,6,-0.0344967309269077,-0.4338137866790538,0,0,0,0,-0.8920467622974686,-0.7345635250126081,180000.0
2,7,-0.0347174315159724,-0.2006520727705785,0,0,0,0,-0.8920467622974686,-0.7345635250126081,65000.0
2,7,-0.0348536664474938,0.4099640550471088,0,0,0,0,-0.5865322348698783,-0.5776489623582272,263000.0
3,7,-0.0331978670897827,0.744417333194512,1,0,0,0,-0.5865322348698783,-0.5776489623582272,299500.0
2,7,-0.0323352275033892,-0.161473260187597,0,0,0,0,0.4798492764185902,0.4081592568226402,200000.0
0,10,-0.0304467388826395,0.487366099418365,0,0,0,0,0.4798492764185902,0.4081592568226402,875000.0
2,7,-0.0329120462034508,-0.5045267654873619,0,1,0,0,0.4798492764185902,0.4081592568226402,349900.0
1,4,-0.0348536664474938,-0.6918206012499076,0,1,0,0,0.0169131521187951,-0.1078653478950972,295000.0
1,7,-0.0324123364746303,-0.3659675502548663,0,0,0,0,0.0169131521187951,-0.1078653478950972,298897.0
2,6,-0.0344975483364969,-0.4223468171425714,0,0,0,0,0.3607212531698313,0.3718515768298078,265300.0
0,10,-0.0181185674594049,-1.6072670025790852,0,0,0,0,0.3607212531698313,0.3718515768298078,350000.0
4,6,-0.0341956517282454,1.0301359908118648,0,0,0,0,1.3540048986229187,1.3674914650250012,1500000.0
0,9,-0.0341956517282454,1.0301359908118648,0,0,0,0,1.3540048986229187,1.3674914650250012,1500000.0
2,6,-0.0344975483364969,0.1854025682909953,0,0,0,0,-0.7776386219869439,-0.7692086872904033,125000.0
3,7,-0.031767672778671,0.5179446848489847,1,0,0,0,-0.7776386219869439,-0.7692086872904033,385000.0
2,7,-0.0315303515279608,-0.068781923101031,0,0,1,0,-0.7776386219869439,-0.7692086872904033,210000.0
2,7,-0.0321286953472027,0.458698675577159,1,1,0,0,0.0522719086447038,0.0637219316788666,709900.0
2,7,-0.0341114585405652,-0.1662511641611313,1,0,0,0,0.924753644066775,0.937221951326348,425000.0
3,7,-0.0298688303031257,1.599662144457157,1,1,0,0,0.924753644066775,0.937221951326348,655000.0
2,4,-0.0348536664474938,0.3038945868346467,1,1,0,0,0.924753644066775,0.937221951326348,1180000.0
2,1,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,32900.0
4,9,-0.0338727749405397,2.60493314048878,0,0,0,0,3.798864391984925,3.8181505932275424,1000000.0
3,9,-0.0342155420282476,2.305836351745531,0,0,0,0,3.798864391984925,3.8181505932275424,1465000.0
4,9,-0.0346092609803444,1.213607503395583,0,0,0,0,3.798864391984925,3.8181505932275424,1690000.0
3,7,-0.0327172302513752,0.3918080199476784,1,0,0,0,0.0788570594086942,0.0886519278853155,410000.0
2,7,-0.0322425877499546,-0.361189646281332,0,0,0,0,0.0788570594086942,0.0886519278853155,405000.0
4,7,-0.0335479908637927,0.6383478649820498,1,1,0,0,0.0142408002779188,0.0886519278853155,515000.0
1,7,-0.0342602270857866,-0.5828843906533249,1,1,0,0,0.3294366506567512,0.2669895250378065,527500.0
2,7,-0.0332193922089631,0.094622392793843,1,1,0,0,0.3294366506567512,0.2669895250378065,689000.0
2,7,-0.0331030475774438,-0.1557397754193558,1,1,0,1,0.3294366506567512,0.2669895250378065,469000.0
1,7,-0.0331921452226588,-0.0936270237634095,1,0,0,0,-0.7126202182246925,-0.645578266383981,235000.0
0,10,0.614012877149212,-1.6072670025790852,0,0,0,0,0.030050128493188,-0.4078863643084413,820000.0
0,10,1.864152291015622,-1.6072670025790852,0,0,1,0,0.030050128493188,-0.4078863643084413,2016000.0
2,7,-0.0322425877499546,-0.0439368224386525,0,0,0,0,-0.8506179551257689,-0.4078863643084413,335000.0
2,7,-0.0329545515020855,-0.4624812105202598,1,0,0,0,-0.0414488179193278,-0.0312725120924586,382000.0
1,4,-0.0348536664474938,-0.9861394860196224,0,1,1,1,-0.5489043841176359,-0.5399318517549423,69750.0
0,3,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,792600.0
2,6,-0.0336283694733903,0.1586463060392031,1,0,0,0,-0.4828950676818575,-0.4737659496616077,279000.0
3,6,-0.033785584584366,0.3812966312059028,0,0,0,0,-0.4828950676818575,-0.4737659496616077,319999.0
2,7,-0.0317883804882623,-0.5312830277391541,0,0,0,0,-0.4828950676818575,-0.4737659496616077,135500.0
0,10,-0.0340229058350763,-1.6072670025790852,0,0,0,0,0.8297515957477136,0.8098667034269715,128500.0
3,7,-0.0325987058609516,0.8017521808769239,1,0,0,0,-0.5012461312252986,-0.4921605451412505,490000.0
1,7,-0.0334294664733691,-0.7453331257534921,0,0,0,0,-1.1333932447748238,-1.1258072223401552,32500.0
2,7,-0.0316491483882474,-0.0458479840280662,0,0,0,0,0.4798492764185902,0.4081592568226402,390000.0
2,7,-0.0315303515279608,1.0024241477653657,1,0,0,1,0.0142959326890938,0.2750895873825373,520000.0
3,7,-0.0346163451967835,-0.3841235853542968,0,0,1,0,0.0127032539212784,0.2750895873825373,294000.0
2,7,-0.0099292132557904,-0.0955381853528232,1,0,0,0,-0.0414488179193278,-0.0312725120924586,592790.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0080907738489378,-0.0704575039961242,358900.0
2,7,-0.0326733626034253,0.2914720365034574,1,0,0,0,0.0246943744795631,-0.4380977210134676,255000.0
3,7,-0.0229848792133493,1.2403637656473754,1,0,0,0,0.3607212531698313,0.3718515768298078,925000.0
4,7,-0.0330733483623721,0.3191838795499566,0,1,0,0,0.0169131521187951,-0.1078653478950972,525000.0
1,7,-0.0344975483364969,-1.6072670025790852,0,0,0,0,-0.8920467622974686,-0.7345635250126081,130000.0
2,7,-0.0312930302772505,0.1357123669662383,1,0,0,1,-0.5012461312252986,-0.4921605451412505,410000.0
