year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,city,state,tags,total_sqft,building_ratio
1978,0,2,4,3,single_family,9990.0,2016.0,340000.0,Dover,Delaware,"['central_air', 'forced_air', 'basement', 'two_or_more_stories']",12006.0,0.2018018018018018
2003,2,2,4,3,single_family,10036.0,2204.0,430000.0,Dover,Delaware,"['central_air', 'central_heat', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'corner_lot', 'furniture', 'ensuite', 'park', 'groundscare', 'shopping']",12240.0,0.21960940613790356
1955,1,1,3,2,single_family,7250.0,1134.0,250000.0,Dover,Delaware,"['central_air', 'disability_features', 'dishwasher', 'single_story', 'garage_1_or_more', 'fenced_yard']",8384.0,0.15641379310344827
1994,2,1,3,2,single_family,52272.0,2080.0,325000.0,Dover,Delaware,"['central_air', 'disability_features', 'forced_air', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'no_hoa', 'front_porch', 'outbuilding', 'big_lot', 'farm', 'ranch', 'new_roof']",54352.0,0.039791857973676154
2022,2,2,3,2,single_family,28750.0,1649.0,410000.0,Dover,Delaware,"['central_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'corner_lot', 'front_porch', 'large_porch', 'big_lot', 'groundscare']",30399.0,0.05735652173913044
1978,1,2,4,3,single_family,10026.0,1744.0,374000.0,Dover,Delaware,"['central_air', 'dining_room', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'shopping']",11770.0,0.1739477358866946
1973,1,1,3,3,single_family,20038.0,2361.0,320000.0,Dover,Delaware,"['central_air', 'disability_features', 'dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'modern_kitchen', 'large_kitchen']",22399.0,0.11782613035233057
2005,1,2,3,3,townhomes,4678.0,1734.0,275000.0,Dover,Delaware,"['central_air', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'ensuite', 'shopping']",6412.0,0.37067122702009403
2017,2,3,4,4,single_family,8025.0,2240.0,401000.0,Dover,Delaware,"['central_air', 'central_heat', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'shopping']",10265.0,0.2791277258566978
2019,0,2,3,3,single_family,10181.0,1965.0,800000.0,Dover,Delaware,"['central_air', 'dining_room', 'disability_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'view', 'washer_dryer', 'water_view', 'two_or_more_stories', 'waterfront', 'gourmet_kitchen', 'ensuite', 'views']",12146.0,0.19300658088596406
1974,0,1,3,1,single_family,22000.0,1092.0,265000.0,Dover,Delaware,"['central_air', 'forced_air', 'basement', 'single_story', 'no_hoa', 'shopping']",23092.0,0.04963636363636364
1963,2,2,4,3,single_family,47916.0,1850.0,335000.0,Dover,Delaware,"['central_air', 'dining_room', 'disability_features', 'dishwasher', 'fireplace', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_lot', 'new_roof']",49766.0,0.03860923282410886
1964,0,1,4,2,single_family,8000.0,2095.0,285000.0,Dover,Delaware,"['carport', 'central_air', 'basement', 'single_story', 'updated_kitchen', 'fenced_yard', 'groundscare', 'shopping']",10095.0,0.261875
1980,0,1,2,2,condos,0.0,1000.0,118000.0,Dover,Delaware,"['central_air', 'dishwasher', 'forced_air', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'single_story', 'updated_kitchen', 'tennis_court', 'rental_property', 'playground', 'tennis', 'shopping']",1000.0,0.3272722368594926
1998,1,3,3,2,townhomes,2674.0,1804.0,249900.0,Dover,Delaware,"['central_air', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'rental_property', 'medicalcare', 'shopping']",4478.0,0.674644727000748
2018,0,2,3,2,townhomes,2000.0,1220.0,250000.0,Dover,Delaware,"['central_air', 'central_heat', 'dishwasher', 'recreation_facilities', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'efficient', 'community_center', 'medicalcare']",3220.0,0.61
1965,1,2,4,2,single_family,10019.0,1746.0,285000.0,Dover,Delaware,"['dining_room', 'dishwasher', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'floor_plan', 'new_roof', 'groundscare']",11765.0,0.1742688891106897
1880,1,3,4,2,single_family,7405.0,2297.0,315000.0,Dover,Delaware,"['central_air', 'dining_room', 'dishwasher', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'park', 'shopping']",9702.0,0.3101958136394328
1994,1,2,3,2,townhomes,2008.0,1260.0,180000.0,Dover,Delaware,"['central_air', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'new_roof', 'medicalcare', 'fixer_upper']",3268.0,0.6274900398406374
1978,0,2,3,3,townhomes,3300.0,1524.0,145000.0,Dover,Delaware,"['central_air', 'forced_air', 'two_or_more_stories']",4824.0,0.4618181818181818
2004,0,2,5,3,single_family,14504.0,3085.0,405000.0,Dover,Delaware,"['carport', 'central_air', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'updated_kitchen', 'big_yard', 'cathedral_ceiling', 'master_bedroom', 'open_floor_plan', 'floor_plan']",17589.0,0.212699944842802
1970,0,1,3,1,mobile,20038.0,980.0,75000.0,Dover,Delaware,['single_story'],21018.0,0.04890707655454636
1999,2,2,4,3,single_family,43560.0,2570.0,505000.0,Dover,Delaware,"['central_air', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch']",46130.0,0.05899908172635445
2007,1,3,3,3,townhomes,2420.0,1955.0,241000.0,Dover,Delaware,"['central_air', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'efficient']",4375.0,0.8078512396694215
1984,0,2,2,3,townhomes,5301.0,1360.0,217000.0,Dover,Delaware,"['central_air', 'central_heat', 'forced_air', 'basement', 'two_or_more_stories', 'private_backyard', 'private_bathroom', 'big_lot', 'beach', 'shopping']",6661.0,0.2565553669119034
2007,4,1,3,4,single_family,21970.0,4182.0,510000.0,Dover,Delaware,"['central_air', 'dining_room', 'disability_features', 'dishwasher', 'fireplace', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'open_floor_plan', 'floor_plan']",26152.0,0.19035047792444243
1960,0,2,3,2,single_family,6822.0,2306.0,250000.0,Dover,Delaware,"['central_air', 'central_heat', 'dining_room', 'basement', 'two_or_more_stories', 'fixer_upper']",9128.0,0.33802403987100554
1900,0,0,4,0,multi_family,2600.0,3088.0,280000.0,Dover,Delaware,['rental_property'],5688.0,1.1876923076923076
1980,0,1,3,2,single_family,43560.0,985.0,250000.0,Dover,Delaware,"['central_air', 'disability_features', 'forced_air', 'single_story', 'big_lot', 'maintenance']",44545.0,0.02261248852157943
1981,0,3,2,2,condos,0.0,800.0,115000.0,Dover,Delaware,"['central_air', 'dishwasher', 'forced_air', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'updated_kitchen', 'rental_property', 'park', 'shopping']",800.0,0.3272722368594926
1978,1,2,4,2,single_family,12197.0,1770.0,290000.0,Dover,Delaware,"['central_air', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'beautiful_backyard', 'high_ceiling', 'cathedral_ceiling', 'master_bedroom', 'new_roof']",13967.0,0.14511765188161024
1985,0,2,3,2,townhomes,4792.0,1064.0,149900.0,Dover,Delaware,"['central_air', 'forced_air', 'two_or_more_stories']",5856.0,0.22203672787979967
2018,2,1,2,2,single_family,10376.0,1943.0,450000.0,Dover,Delaware,"['central_air', 'dishwasher', 'forced_air', 'recreation_facilities', 'senior_community', 'washer_dryer', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'corner_lot', 'screen_porch', 'pond', 'smart_homes', 'shopping']",12319.0,0.1872590593677718
1930,0,3,5,3,single_family,9100.0,2200.0,283000.0,Dover,Delaware,"['basement', 'two_or_more_stories', 'modern_kitchen', 'rental_property']",11300.0,0.24175824175824176
1951,0,1,3,1,single_family,10220.0,1064.0,231000.0,Dover,Delaware,"['central_air', 'dishwasher', 'fireplace', 'forced_air', 'basement', 'single_story', 'big_yard', 'farm', 'ranch']",11284.0,0.10410958904109589
2021,2,2,4,3,single_family,27831.0,2770.0,585000.0,Dover,Delaware,"['central_air', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_bathroom', 'well_water']",30601.0,0.09952930185764076
2013,1,1,2,2,townhomes,2600.0,1202.0,300000.0,Dover,Delaware,"['central_air', 'dishwasher', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'senior_community', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'waterfront', 'updated_kitchen']",3802.0,0.4623076923076923
2015,2,1,4,3,single_family,10800.0,3532.0,455555.0,Dover,Delaware,"['central_air', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'floor_plan', 'farm', 'ranch']",14332.0,0.327037037037037
1989,2,2,4,3,single_family,10894.0,2300.0,390000.0,Dover,Delaware,"['central_air', 'forced_air', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'no_hoa', 'solar_system', 'solar_panels', 'shopping']",13194.0,0.2111253901230035
2015,2,1,3,2,single_family,7804.0,1794.0,405000.0,Dover,Delaware,"['central_air', 'disability_features', 'forced_air', 'recreation_facilities', 'senior_community', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'open_floor_plan', 'floor_plan', 'tennis_court', 'library', 'water_view', 'pond', 'tennis', 'groundscare', 'medicalcare', 'shopping']",9598.0,0.22988211173757048
1975,0,2,4,4,multi_family,4356.0,1992.0,475000.0,Providence,Rhode Island,"['basement', 'two_or_more_stories', 'granite_kitchen', 'fenced_yard', 'rental_property', 'new_roof', 'golf_course']",6348.0,0.4573002754820937
1920,0,3,6,3,multi_family,3920.0,3150.0,570000.0,Providence,Rhode Island,"['basement', 'two_or_more_stories', 'lake']",7070.0,0.8035714285714286
1984,1,2,2,2,condos,0.0,1445.0,325000.0,North Providence,Rhode Island,"['central_heat', 'cul_de_sac', 'fireplace', 'forced_air', 'pets_allowed', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'big_bathroom', 'open_floor_plan', 'floor_plan', 'golf_course']",1445.0,0.3272722368594926
1927,2,2,5,3,single_family,11500.0,3867.0,541000.0,Providence,Rhode Island,"['basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'groundscare']",15367.0,0.3362608695652174
1930,0,2,3,1,single_family,1743.0,933.0,315000.0,Providence,Rhode Island,"['basement', 'two_or_more_stories', 'groundscare', 'shopping']",2676.0,0.5352839931153184
1960,2,2,3,2,single_family,6482.0,1517.0,395000.0,Providence,Rhode Island,"['forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'new_roof']",7999.0,0.23403270595495218
2001,0,2,3,2,single_family,3825.0,1232.0,324000.0,Providence,Rhode Island,"['corner_lot', 'forced_air', 'basement', 'two_or_more_stories', 'efficient', 'medicalcare']",5057.0,0.32209150326797387
1920,0,3,7,3,multi_family,3920.0,3116.0,550000.0,Providence,Rhode Island,"['basement', 'two_or_more_stories', 'medicalcare', 'shopping']",7036.0,0.7948979591836735
1930,0,0,9,4,multi_family,4278.0,4278.0,960000.0,Providence,Rhode Island,['basement'],8556.0,1.0
1956,0,0,0,0,land,3916.0,0.0,120000.0,Providence,Rhode Island,[],3916.0,0.0
1920,0,3,7,3,multi_family,3328.0,2634.0,534000.0,Providence,Rhode Island,"['forced_air', 'basement', 'two_or_more_stories', 'rental_property', 'investment_opportunity']",5962.0,0.7914663461538461
1974,2,2,3,5,single_family,22394.0,3303.0,2500000.0,Providence,Rhode Island,"['community_security_features', 'fireplace', 'forced_air', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'exposed_brick', 'water_view', 'views']",25697.0,0.1474948646959007
1940,0,2,6,2,multi_family,12632.0,2400.0,440000.0,Providence,Rhode Island,"['fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'big_yard', 'investment_opportunity', 'lake', 'fixer_upper']",15032.0,0.18999366687777075
1854,2,0,3,2,single_family,3400.0,1666.0,330000.0,Providence,Rhode Island,"['community_outdoor_space', 'dining_room', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'granite_kitchen', 'modern_kitchen', 'open_floor_plan', 'floor_plan', 'master_suite']",5066.0,0.49
1928,2,3,5,4,single_family,6098.0,3212.0,1410000.0,Providence,Rhode Island,"['community_security_features', 'fireplace', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'ensuite', 'shopping']",9310.0,0.5267300754345687
1983,2,1,2,2,single_family,7876.0,4952.0,1325000.0,Providence,Rhode Island,"['community_security_features', 'corner_lot', 'disability_features', 'fireplace', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'high_ceiling', 'floor_plan', 'ensuite', 'farm', 'ranch', 'shopping']",12828.0,0.6287455561198578
1856,0,1,1,2,condos,0.0,727.0,240000.0,Providence,Rhode Island,"['forced_air', 'pets_allowed', 'basement', 'single_story']",727.0,0.3272722368594926
1947,2,2,3,2,single_family,11326.0,2264.0,412000.0,Providence,Rhode Island,"['fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_lot', 'groundscare', 'medicalcare', 'shopping']",13590.0,0.19989404909058803
1929,2,3,6,5,single_family,21366.0,6551.0,2800000.0,Providence,Rhode Island,"['fireplace', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'jack_and_jill_bathroom']",27917.0,0.30660863053449405
1920,0,0,5,3,multi_family,3942.0,2546.0,410000.0,Providence,Rhode Island,"['basement', 'rental_property']",6488.0,0.6458650431253171
1880,2,0,4,2,multi_family,3920.0,1986.0,485000.0,Providence,Rhode Island,"['forced_air', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fixer_upper']",5906.0,0.5066326530612245
1923,1,2,3,2,single_family,3598.0,1560.0,235001.0,Providence,Rhode Island,"['forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'front_porch', 'park', 'golf_course', 'shopping']",5158.0,0.43357420789327406
1880,2,0,5,3,multi_family,3049.0,2005.0,475000.0,Providence,Rhode Island,"['basement', 'garage_1_or_more', 'garage_2_or_more', 'fixer_upper']",5054.0,0.6575926533289603
2007,0,3,6,3,multi_family,7118.0,2646.0,580000.0,Providence,Rhode Island,"['central_heat', 'forced_air', 'view', 'basement', 'two_or_more_stories', 'water_view', 'pond', 'views']",9764.0,0.3717336330429896
1953,0,1,3,2,single_family,4051.0,2144.0,265000.0,Providence,Rhode Island,"['fireplace', 'basement', 'single_story', 'corner_lot', 'fixer_upper']",6195.0,0.5292520365341891
1930,0,2,4,2,multi_family,3999.0,1944.0,430000.0,Providence,Rhode Island,"['forced_air', 'basement', 'two_or_more_stories', 'big_yard', 'big_bathroom', 'new_roof', 'shopping']",5943.0,0.48612153038259565
1905,0,3,8,3,multi_family,5227.0,3016.0,739900.0,Providence,Rhode Island,"['forced_air', 'basement', 'two_or_more_stories', 'rental_property', 'investment_opportunity']",8243.0,0.5770040176009184
1828,0,3,1,1,condos,0.0,416.0,260000.0,Providence,Rhode Island,"['two_or_more_stories', 'floor_plan', 'rental_property', 'elevator']",416.0,0.3272722368594926
1839,0,2,4,1,single_family,4639.0,1121.0,305000.0,Providence,Rhode Island,"['basement', 'two_or_more_stories']",5760.0,0.24164690666091831
1930,0,2,3,1,single_family,3049.0,1440.0,315000.0,Providence,Rhode Island,"['basement', 'two_or_more_stories', 'updated_kitchen', 'medicalcare']",4489.0,0.4722859954083306
1920,2,2,6,2,single_family,4857.0,2062.0,320000.0,Providence,Rhode Island,"['basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'rental_property']",6919.0,0.4245418982911262
1950,2,2,4,2,single_family,10001.0,2450.0,599000.0,Providence,Rhode Island,"['community_security_features', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'modern_kitchen', 'open_kitchen', 'fenced_yard', 'furniture']",12451.0,0.24497550244975502
1930,0,2,3,2,single_family,3049.0,2439.0,340000.0,Providence,Rhode Island,"['community_security_features', 'forced_air', 'basement', 'two_or_more_stories', 'master_bedroom', 'rental_property', 'shopping']",5488.0,0.7999344047228599
1920,1,0,3,2,single_family,5000.0,1574.0,431000.0,Providence,Rhode Island,"['fireplace', 'basement', 'garage_1_or_more', 'shopping']",6574.0,0.3148
1988,0,2,4,4,multi_family,3485.0,3456.0,450000.0,Providence,Rhode Island,"['forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'updated_kitchen', 'fenced_yard', 'investment_opportunity']",6941.0,0.9916786226685796
1930,5,2,3,2,single_family,3202.0,2101.0,280000.0,Providence,Rhode Island,"['basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",5303.0,0.6561524047470331
1930,1,2,3,1,single_family,2853.0,1272.0,300000.0,Providence,Rhode Island,"['forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more']",4125.0,0.4458464773922187
1920,2,3,6,3,multi_family,3202.0,3201.0,590000.0,Providence,Rhode Island,"['basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'efficient']",6403.0,0.9996876951905059
1930,1,2,4,2,multi_family,5001.0,1836.0,425000.0,Providence,Rhode Island,"['central_heat', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'private_backyard', 'park', 'lake']",6837.0,0.367126574685063
